date,industry,location,monthly_mean
2015-05-01,2,5,311567.90969
2015-05-01,2,6,337611.23379
2015-05-01,2,7,322534.93316791666
2015-05-01,2,8,446363.860914
2015-05-01,2,9,320309.51184500003
2015-05-01,2,10,240411.87352033335
2015-05-01,3,1,655211.9214785185
2015-05-01,3,2,611147.505908806
2015-05-01,3,3,501625.99528333335
2015-05-01,3,4,791905.6526128572
2015-05-01,3,5,410358.05816
2015-05-01,3,6,298209.82293285715
2015-05-01,3,7,557976.4560625
2015-05-01,3,8,203689.6913875
2015-05-01,3,9,597013.33321
2015-05-01,3,10,259120.6820483333
2015-05-01,4,1,429977.5168333333
2015-05-01,4,2,201013.19352526317
2015-05-01,4,3,248665.9861942857
2015-05-01,4,4,344739.107183
2015-05-01,4,5,405735.4385666667
2015-05-01,4,6,772760.65085
2015-05-01,4,7,495299.24996866664
2015-05-01,4,8,214267.22293533335
2015-05-01,4,9,210487.544485
2015-05-01,4,10,329893.3171666667
2015-05-01,5,1,600338.638575
2015-05-01,5,2,400097.9254984615
2015-05-01,5,3,332574.8179285714
2015-05-01,5,4,428550.8999307692
2015-05-01,5,5,223167.82986666667
2015-05-01,5,6,703802.48673
2015-05-01,5,7,384691.01237500005
2015-05-01,5,8,551636.41505
2015-05-01,5,9,552698.750075
2015-05-01,5,10,460503.0464666667
2015-05-01,6,1,27371108.768533334
2015-05-01,7,1,235810.814518
2015-05-01,7,2,268532.11049176473
2015-05-01,7,3,351800.451212
2015-05-01,7,4,367737.8914383333
2015-05-01,7,5,348671.70175
2015-05-01,7,6,235883.01026666668
2015-05-01,7,7,265102.104812
2015-05-01,7,8,278242.0353666667
2015-05-01,7,9,600222.8878
2015-05-01,7,10,458486.28738
2015-05-01,8,1,1143248.88387
2015-05-01,8,2,578672.5966053846
2015-05-01,8,3,768201.2248666667
2015-05-01,8,4,371374.12678
2015-05-01,8,5,262050.75931999998
2015-05-01,8,6,691600.19399
2015-05-01,8,7,481749.561875
2015-05-01,8,8,310045.78706
2015-05-01,8,9,418589.2510257143
2015-05-01,8,10,493880.17337499995
2015-05-01,9,1,259033.16627875
2015-05-01,9,2,999953.9646645833
2015-05-01,9,3,829816.53243
2015-05-01,9,4,708356.0445
2015-05-01,9,6,985064.6121
2015-05-01,9,7,1151864.7385500001
2015-05-01,9,9,859434.7107
2015-05-01,10,2,225133.59005
2015-05-01,10,4,142705.7008
2015-05-01,10,5,139753.85075
2015-05-01,10,7,347756.4455
2015-05-01,10,8,21315724.073595002
2015-06-01,1,1,167896.67464224139
2015-06-01,1,2,203592.80269663635
2015-06-01,1,3,185512.81157761905
2015-06-01,1,4,227028.65996755727
2015-06-01,1,5,187911.77168276923
2015-06-01,1,6,122608.03420707483
2015-06-01,1,7,195454.5834718421
2015-06-01,1,8,136240.23833866668
2015-06-01,1,9,187334.78541235294
2015-06-01,1,10,243161.20712584158
2015-06-01,2,1,419858.4522968391
2015-06-01,2,2,395289.4708333108
2015-06-01,2,3,394390.3118
2015-06-01,2,4,281307.95320516126
2015-06-01,2,5,266296.34500125
2015-06-01,2,6,302157.68252941174
2015-06-01,2,7,302466.2372737255
2015-06-01,2,8,395601.39503111114
2015-06-01,2,9,413841.26973166666
2015-06-01,2,10,213578.057518
2015-06-01,3,1,593540.7415048102
2015-06-01,3,2,590317.8688274627
2015-06-01,3,3,425031.335485
2015-06-01,3,4,688962.779806
2015-06-01,3,5,352325.75396
2015-06-01,3,6,267779.02348714287
2015-06-01,3,7,463044.4496290909
2015-06-01,3,8,201381.03373250001
2015-06-01,3,9,563013.2327483332
2015-06-01,3,10,264711.409325
2015-06-01,4,1,385873.28928888886
2015-06-01,4,2,211027.06169
2015-06-01,4,3,232480.8187
2015-06-01,4,4,291726.275579
2015-06-01,4,5,314551.21599086956
2015-06-01,4,6,488972.148115
2015-06-01,4,7,435853.3507633333
2015-06-01,4,8,185046.634816
2015-06-01,4,9,193081.6386511111
2015-06-01,4,10,262952.67402
2015-06-01,5,1,572751.603290625
2015-06-01,5,2,394285.7875453846
2015-06-01,5,3,316670.34655714285
2015-06-01,5,4,399837.0448
2015-06-01,5,5,222211.53153333333
2015-06-01,5,6,670815.43521
2015-06-01,5,7,380151.95435
2015-06-01,5,8,529414.6086500001
2015-06-01,5,9,544764.1721125001
2015-06-01,5,10,457966.58486666664
2015-06-01,6,1,30048638.7396
2015-06-01,7,1,225892.4211775
2015-06-01,7,2,244159.40028789474
2015-06-01,7,3,340837.989728
2015-06-01,7,4,467901.24498
2015-06-01,7,5,352467.5355085714
2015-06-01,7,6,233296.53046666665
2015-06-01,7,7,276735.3399772727
2015-06-01,7,8,277027.6616666666
2015-06-01,7,9,569584.6382666667
2015-06-01,7,10,451519.01668
2015-06-01,8,1,1129156.4681833333
2015-06-01,8,2,613156.0407538462
2015-06-01,8,3,724362.3150666667
2015-06-01,8,4,332865.62107500003
2015-06-01,8,5,261079.31661153847
2015-06-01,8,6,647311.56516
2015-06-01,8,7,559876.600675
2015-06-01,8,8,314386.573
2015-06-01,8,9,401642.8820742857
2015-06-01,8,10,398717.26825
2015-06-01,9,1,274467.61148428574
2015-06-01,9,2,915372.34368125
2015-06-01,9,3,804717.51221
2015-06-01,9,4,510595.268
2015-06-01,9,6,902268.3364
2015-06-01,9,7,1065300.11085
2015-06-01,9,9,761208.1565
2015-06-01,10,2,225804.11828249999
2015-06-01,10,5,139066.62828166666
2015-06-01,10,7,388664.0385
2015-06-01,10,8,22158969.157500003
2015-07-01,1,1,175555.02636560344
2015-07-01,1,2,205815.77490598214
2015-07-01,1,3,184795.07520534884
2015-07-01,1,4,235001.9613708889
2015-07-01,1,5,177495.90888987578
2015-07-01,1,6,129318.09662027397
2015-07-01,1,7,194431.99768609757
2015-07-01,1,8,134384.41349741936
2015-07-01,1,9,190088.9668117647
2015-07-01,1,10,250391.68124948454
2015-07-01,2,1,422377.96584044944
2015-07-01,2,2,400259.21038796176
2015-07-01,2,3,396783.3318904167
2015-07-01,2,4,297094.94707419357
2015-07-01,2,5,345049.230709375
2015-07-01,2,6,324742.1806705882
2015-07-01,2,7,336524.3378509434
2015-07-01,2,8,428269.48527444445
2015-07-01,2,9,400780.19925923075
2015-07-01,2,10,266691.95775055554
2015-07-01,3,1,617132.5437592308
2015-07-01,3,2,609790.3369423944
2015-07-01,3,3,481414.34240769234
2015-07-01,3,4,712470.51208375
2015-07-01,3,5,536757.90965
2015-07-01,3,6,290784.51726
2015-07-01,3,7,642581.46924
2015-07-01,3,8,175108.91568499999
2015-07-01,3,9,560724.4992216667
2015-07-01,3,10,274452.42418833333
2015-07-01,4,1,406570.0299526316
2015-07-01,4,2,206391.5619929412
2015-07-01,4,3,247974.55155
2015-07-01,4,4,316523.99848300003
2015-07-01,4,5,384666.5285727273
2015-07-01,4,6,1108711.72
2015-07-01,4,7,500136.847116
2015-07-01,4,8,206675.590464
2015-07-01,4,9,198357.337092
2015-07-01,4,10,305216.73054
2015-07-01,5,1,638858.71578
2015-07-01,5,2,424588.6003676923
2015-07-01,5,3,294708.38175
2015-07-01,5,4,405979.36787692306
2015-07-01,5,5,244707.52693333334
2015-07-01,5,6,711337.12486
2015-07-01,5,7,425739.514525
2015-07-01,5,8,567640.2742166667
2015-07-01,5,9,548331.52795
2015-07-01,5,10,466039.50533333333
2015-07-01,6,1,31483813.557633333
2015-07-01,7,1,231416.01726545455
2015-07-01,7,2,265465.0187257895
2015-07-01,7,3,344841.46472600003
2015-07-01,7,4,378807.00259
2015-07-01,7,5,332984.62686666666
2015-07-01,7,6,188256.87237
2015-07-01,7,7,257035.1646290909
2015-07-01,7,8,304916.1259666667
2015-07-01,7,9,613978.2813166666
2015-07-01,7,10,449411.88282
2015-07-01,8,1,1266779.2776033334
2015-07-01,8,2,751839.9383261539
2015-07-01,8,3,652156.5539025001
2015-07-01,8,4,318221.5005833333
2015-07-01,8,5,268954.0488415385
2015-07-01,8,6,737485.567488
2015-07-01,8,7,545789.1326
2015-07-01,8,8,323892.30381
2015-07-01,8,9,406636.58535733336
2015-07-01,8,10,198034.20733333332
2015-07-01,9,1,432282.834285
2015-07-01,9,2,1036042.4152924999
2015-07-01,9,3,706257.807085
2015-07-01,9,4,608711.4951
2015-07-01,9,6,1184473.861
2015-07-01,9,7,1278875.0609499998
2015-07-01,9,9,845675.8896
2015-07-01,10,2,243440.2155075
2015-07-01,10,5,141864.08476166666
2015-07-01,10,7,285693.8974
2015-07-01,10,8,21989951.356385
2015-08-01,1,1,179471.82944618643
2015-08-01,1,2,201225.1994238362
2015-08-01,1,3,181115.73420380952
2015-08-01,1,4,240245.1525
2015-08-01,1,5,177918.8628184106
2015-08-01,1,6,130531.07543618056
2015-08-01,1,7,192839.45027734176
2015-08-01,1,8,132616.71748424243
2015-08-01,1,9,199976.86304444444
2015-08-01,1,10,248327.4846221
2015-08-01,2,1,412614.39922391536
2015-08-01,2,2,411248.92122240504
2015-08-01,2,3,416101.25307530613
2015-08-01,2,4,296791.408428125
2015-08-01,2,5,273891.903851
2015-08-01,2,6,329285.5645176471
2015-08-01,2,7,297826.58695457625
2015-08-01,2,8,378454.7010609091
2015-08-01,2,9,411487.0171325926
2015-08-01,2,10,269332.94257444446
2015-08-01,3,1,661508.3143592308
2015-08-01,3,2,567859.2055447561
2015-08-01,3,3,513566.5474385714
2015-08-01,3,4,772866.6123105555
2015-08-01,3,5,534312.6777666666
2015-08-01,3,6,269342.54551142856
2015-08-01,3,7,525125.6256366667
2015-08-01,3,8,158023.484344
2015-08-01,3,9,608420.6141742858
2015-08-01,3,10,245982.15112624998
2015-08-01,4,1,415665.19663333334
2015-08-01,4,2,212659.02507235293
2015-08-01,4,3,268249.001775
2015-08-01,4,4,355163.2250222222
2015-08-01,4,5,409749.65850454546
2015-08-01,4,6,1064770.661
2015-08-01,4,7,487203.28977333335
2015-08-01,4,8,220357.52770933334
2015-08-01,4,9,212237.934288
2015-08-01,4,10,315628.84304
2015-08-01,5,1,698213.2880071428
2015-08-01,5,2,429667.6094569231
2015-08-01,5,3,323478.7944625
2015-08-01,5,4,429576.9431230769
2015-08-01,5,5,226060.87099999998
2015-08-01,5,6,718668.2577
2015-08-01,5,7,400217.016725
2015-08-01,5,8,527749.0431142857
2015-08-01,5,9,601436.5482571429
2015-08-01,5,10,454739.25544000004
2015-08-01,6,1,32151970.62096667
2015-08-01,7,1,244799.85119363636
2015-08-01,7,2,262357.3336922727
2015-08-01,7,3,381680.344512
2015-08-01,7,4,415691.30524666666
2015-08-01,7,5,370364.410102
2015-08-01,7,6,195239.6058175
2015-08-01,7,7,276391.507463
2015-08-01,7,8,258601.24485
2015-08-01,7,9,657598.39975
2015-08-01,7,10,496001.29884
2015-08-01,8,1,1820711.73255
2015-08-01,8,2,733006.7162561539
2015-08-01,8,3,716107.584475
2015-08-01,8,4,327657.75748000003
2015-08-01,8,5,217076.67829
2015-08-01,8,6,675789.4800266667
2015-08-01,8,7,510702.90965000005
2015-08-01,8,8,292903.723538
2015-08-01,8,9,414943.0778935714
2015-08-01,8,10,252407.37524999998
2015-08-01,9,1,426019.907696
2015-08-01,9,2,1053447.9928004167
2015-08-01,9,3,765227.52733
2015-08-01,9,4,590833.4522
2015-08-01,9,6,1315567.525
2015-08-01,9,7,1248244.01345
2015-08-01,9,9,891386.4912
2015-08-01,10,2,232908.27218250002
2015-08-01,10,5,136176.8591842857
2015-08-01,10,7,169717.2411
2015-08-01,10,8,22659634.44625
2015-09-01,1,1,173029.67331366666
2015-09-01,1,2,201504.48529946723
2015-09-01,1,3,178252.75604363636
2015-09-01,1,4,225228.3481576259
2015-09-01,1,5,178080.65992405228
2015-09-01,1,6,132446.8455119149
2015-09-01,1,7,194385.4582179487
2015-09-01,1,8,131552.96595242425
2015-09-01,1,9,189763.0060737838
2015-09-01,1,10,241294.05639107843
2015-09-01,2,1,408575.1478495876
2015-09-01,2,2,401977.83920384146
2015-09-01,2,3,420739.8684252
2015-09-01,2,4,241829.52748242425
2015-09-01,2,5,255307.2460376
2015-09-01,2,6,317323.2235166667
2015-09-01,2,7,300720.01866833336
2015-09-01,2,8,394362.12916749995
2015-09-01,2,9,415430.97729
2015-09-01,2,10,259520.41257777778
2015-09-01,3,1,638832.757002
2015-09-01,3,2,523855.95413035713
2015-09-01,3,3,576308.261195
2015-09-01,3,4,804377.3579882353
2015-09-01,3,5,569800.8570666667
2015-09-01,3,6,274364.90902714286
2015-09-01,3,7,493035.4735292857
2015-09-01,3,8,213322.160558
2015-09-01,3,9,559450.1955414286
2015-09-01,3,10,304974.9953575
2015-09-01,4,1,396814.28747222223
2015-09-01,4,2,215226.37033647057
2015-09-01,4,3,268342.94928666664
2015-09-01,4,4,346362.8008
2015-09-01,4,5,374826.71699545457
2015-09-01,4,6,945582.3694
2015-09-01,4,7,489969.0384533333
2015-09-01,4,8,195451.117760625
2015-09-01,4,9,207312.91729
2015-09-01,4,10,282676.62204
2015-09-01,5,1,667906.62888
2015-09-01,5,2,426257.0242146154
2015-09-01,5,3,305340.532925
2015-09-01,5,4,419070.5194692308
2015-09-01,5,5,227345.6509
2015-09-01,5,6,639437.82075
2015-09-01,5,7,379510.507975
2015-09-01,5,8,491678.27587142854
2015-09-01,5,9,543583.9101571429
2015-09-01,5,10,633655.9241500001
2015-09-01,6,1,33840968.637933336
2015-09-01,7,1,262415.082822
2015-09-01,7,2,273641.22188095236
2015-09-01,7,3,376534.876302
2015-09-01,7,4,494076.64040000003
2015-09-01,7,5,353692.63992375
2015-09-01,7,6,165802.91829
2015-09-01,7,7,246589.58269181818
2015-09-01,7,8,281247.468325
2015-09-01,7,9,652586.3419833333
2015-09-01,7,10,474842.67592
2015-09-01,8,1,1117611.546575
2015-09-01,8,2,465586.03783866664
2015-09-01,8,3,605161.777135
2015-09-01,8,4,308020.08242
2015-09-01,8,5,225043.32817416667
2015-09-01,8,6,659988.564885
2015-09-01,8,7,511845.00207499997
2015-09-01,8,8,342235.874396
2015-09-01,8,9,407664.34988785716
2015-09-01,8,10,264719.50645
2015-09-01,9,1,380819.6921283333
2015-09-01,9,2,1033294.08387125
2015-09-01,9,3,965510.7566666667
2015-09-01,9,4,634315.0567
2015-09-01,9,6,1169974.493
2015-09-01,9,7,1276411.81195
2015-09-01,9,9,893159.4207
2015-09-01,9,10,117626.3387
2015-09-01,10,2,243996.7631275
2015-09-01,10,5,138552.9453857143
2015-09-01,10,7,306883.6443
2015-09-01,10,8,21755355.103924997
2015-10-01,1,1,182737.73584577587
2015-10-01,1,2,196965.86061083665
2015-10-01,1,3,192176.85432529412
2015-10-01,1,4,227656.59281239132
2015-10-01,1,5,179210.3245235625
2015-10-01,1,6,129540.3297242069
2015-10-01,1,7,184709.41924414635
2015-10-01,1,8,130276.02658060606
2015-10-01,1,9,192573.8318968421
2015-10-01,1,10,236140.37597235295
2015-10-01,2,1,404328.06664606795
2015-10-01,2,2,444858.29536637425
2015-10-01,2,3,517618.4530677551
2015-10-01,2,4,268546.6286687879
2015-10-01,2,5,284679.9533946154
2015-10-01,2,6,299953.47887777776
2015-10-01,2,7,296856.12844253966
2015-10-01,2,8,378017.45724666666
2015-10-01,2,9,418446.5548864286
2015-10-01,2,10,268154.9256645
2015-10-01,3,1,726369.0536904938
2015-10-01,3,2,608779.1669724096
2015-10-01,3,3,715997.2177193334
2015-10-01,3,4,908471.8575052941
2015-10-01,3,5,617303.05832125
2015-10-01,3,6,320359.37513
2015-10-01,3,7,566719.0918926666
2015-10-01,3,8,195506.762236
2015-10-01,3,9,669497.1298771428
2015-10-01,3,10,287102.89759666665
2015-10-01,4,1,399839.8234388889
2015-10-01,4,2,211262.75092882352
2015-10-01,4,3,278550.22575
2015-10-01,4,4,356744.18940000003
2015-10-01,4,5,387213.74576363637
2015-10-01,4,6,1051990.8
2015-10-01,4,7,498008.293048
2015-10-01,4,8,202314.423818125
2015-10-01,4,9,205467.936407
2015-10-01,4,10,280177.2265
2015-10-01,5,1,695476.9958800001
2015-10-01,5,2,445860.7849233333
2015-10-01,5,3,294288.07104111114
2015-10-01,5,4,394071.1928923077
2015-10-01,5,5,213660.1232
2015-10-01,5,6,686896.5013222222
2015-10-01,5,7,298066.0957
2015-10-01,5,8,469447.6649428571
2015-10-01,5,9,545545.7853714286
2015-10-01,5,10,623835.78495
2015-10-01,6,1,36347924.81416667
2015-10-01,7,1,262197.3970445
2015-10-01,7,2,270151.1363008333
2015-10-01,7,3,338806.6678342857
2015-10-01,7,4,505458.13243999996
2015-10-01,7,5,353916.70211944444
2015-10-01,7,6,158739.037055
2015-10-01,7,7,251336.0376290909
2015-10-01,7,8,281643.77535
2015-10-01,7,9,652963.632
2015-10-01,7,10,468435.43198
2015-10-01,8,1,1027137.2097075
2015-10-01,8,2,537614.1107181818
2015-10-01,8,3,594449.12445
2015-10-01,8,4,273683.762844
2015-10-01,8,5,229222.987985
2015-10-01,8,6,782994.4446683334
2015-10-01,8,7,495840.8041
2015-10-01,8,8,417892.062412
2015-10-01,8,9,427621.66853076924
2015-10-01,8,10,351150.44316666666
2015-10-01,9,1,478359.43516
2015-10-01,9,2,1063461.7425988
2015-10-01,9,3,705146.2722625
2015-10-01,9,4,499656.7592
2015-10-01,9,6,1042522.281
2015-10-01,9,7,1244259.4826
2015-10-01,9,9,851971.0739
2015-10-01,9,10,465726.976
2015-10-01,10,2,229628.8317
2015-10-01,10,5,134621.13469142857
2015-10-01,10,7,291698.505
2015-10-01,10,8,22009622.67973
2015-11-01,1,1,177644.8930815652
2015-11-01,1,2,200861.18582169292
2015-11-01,1,3,201336.93056219514
2015-11-01,1,4,231388.9978637324
2015-11-01,1,5,172382.2553236478
2015-11-01,1,6,125186.38979973334
2015-11-01,1,7,179538.71207065217
2015-11-01,1,8,130725.06454787879
2015-11-01,1,9,202735.2092074359
2015-11-01,1,10,244487.19970188118
2015-11-01,2,1,416270.77931716345
2015-11-01,2,2,432557.25524350285
2015-11-01,2,3,504919.1887452
2015-11-01,2,4,272575.83140085713
2015-11-01,2,5,304277.66980884614
2015-11-01,2,6,325371.16344312497
2015-11-01,2,7,289179.0075028788
2015-11-01,2,8,383183.26343416667
2015-11-01,2,9,394920.6359557143
2015-11-01,2,10,266662.02894125
2015-11-01,3,1,714684.8667131765
2015-11-01,3,2,622485.9948419319
2015-11-01,3,3,703100.61559375
2015-11-01,3,4,926858.0660058823
2015-11-01,3,5,448404.69846222224
2015-11-01,3,6,285079.2768075
2015-11-01,3,7,536355.1011010526
2015-11-01,3,8,173766.366428
2015-11-01,3,9,623657.0735571429
2015-11-01,3,10,327628.40948
2015-11-01,4,1,438457.19640555553
2015-11-01,4,2,208595.08074882353
2015-11-01,4,3,327037.3716833333
2015-11-01,4,4,359854.82736
2015-11-01,4,5,401168.92558636365
2015-11-01,4,6,979561.4611
2015-11-01,4,7,513463.12741333334
2015-11-01,4,8,220125.90746375
2015-11-01,4,9,219702.011412
2015-11-01,4,10,314617.68436
2015-11-01,5,1,692440.7841866667
2015-11-01,5,2,412067.11235
2015-11-01,5,3,289621.96602222224
2015-11-01,5,4,389954.6771846154
2015-11-01,5,5,211788.30246666668
2015-11-01,5,6,618302.439154
2015-11-01,5,7,308188.19920000003
2015-11-01,5,8,425920.502
2015-11-01,5,9,550441.6873428571
2015-11-01,5,10,615900.42675
2015-11-01,6,1,33569982.89196666
2015-11-01,7,1,266447.5259605
2015-11-01,7,2,287083.16761166666
2015-11-01,7,3,342106.50259
2015-11-01,7,4,537406.48694
2015-11-01,7,5,350368.5649205882
2015-11-01,7,6,194838.363155
2015-11-01,7,7,254665.91828272727
2015-11-01,7,8,261922.0822
2015-11-01,7,9,637616.4054166666
2015-11-01,7,10,464975.78312
2015-11-01,8,1,1132374.8899975
2015-11-01,8,2,566723.5222945454
2015-11-01,8,3,579905.7945000001
2015-11-01,8,4,266999.17176
2015-11-01,8,5,203274.16985166667
2015-11-01,8,6,751197.4850066666
2015-11-01,8,7,482803.88844999997
2015-11-01,8,8,366384.8974
2015-11-01,8,9,456059.9475307692
2015-11-01,8,10,574474.07312
2015-11-01,9,1,608604.6905799999
2015-11-01,9,2,1016578.3897382143
2015-11-01,9,3,794773.7751875
2015-11-01,9,4,644641.7818
2015-11-01,9,6,1081532.2699
2015-11-01,9,7,1268653.19515
2015-11-01,9,9,913377.0782
2015-11-01,9,10,571138.7844
2015-11-01,10,2,239699.94115000003
2015-11-01,10,5,140374.78244714285
2015-11-01,10,7,252835.3529
2015-11-01,10,8,22399653.51829
2015-12-01,1,1,161145.46122553572
2015-12-01,1,2,189111.1850307143
2015-12-01,1,3,184128.04694771083
2015-12-01,1,4,214171.8675425
2015-12-01,1,5,153549.29868803796
2015-12-01,1,6,126107.45305042554
2015-12-01,1,7,168962.92738910113
2015-12-01,1,8,131869.2852548387
2015-12-01,1,9,183386.53319837837
2015-12-01,1,10,215023.31159204082
2015-12-01,2,1,439822.2290598086
2015-12-01,2,2,471717.2846633511
2015-12-01,2,3,582454.6435854717
2015-12-01,2,4,279840.08248222223
2015-12-01,2,5,428985.329383
2015-12-01,2,6,358650.61375722225
2015-12-01,2,7,382754.18614245614
2015-12-01,2,8,557218.0048157143
2015-12-01,2,9,477631.0193369231
2015-12-01,2,10,273570.01495119045
2015-12-01,3,1,832032.3952014286
2015-12-01,3,2,722390.9982398837
2015-12-01,3,3,834844.023197
2015-12-01,3,4,1157364.0681458823
2015-12-01,3,5,602446.921705
2015-12-01,3,6,373112.8354575
2015-12-01,3,7,623395.57692
2015-12-01,3,8,199081.170768
2015-12-01,3,9,859657.3214714286
2015-12-01,3,10,391590.289085
2015-12-01,4,1,466184.8474283333
2015-12-01,4,2,266409.091688125
2015-12-01,4,3,420310.60458333336
2015-12-01,4,4,535033.1516
2015-12-01,4,5,527933.1960476191
2015-12-01,4,6,1028042.2679
2015-12-01,4,7,512800.058455
2015-12-01,4,8,302484.2252
2015-12-01,4,9,303246.150826
2015-12-01,4,10,329746.8633090909
2015-12-01,5,1,721952.7911266667
2015-12-01,5,2,440952.5218583333
2015-12-01,5,3,307373.6272666667
2015-12-01,5,4,409419.1019923077
2015-12-01,5,5,215589.02696666666
2015-12-01,5,6,669463.878255
2015-12-01,5,7,295017.2899
2015-12-01,5,8,456151.952
2015-12-01,5,9,612934.3594
2015-12-01,5,10,663866.083
2015-12-01,6,1,40777343.20886666
2015-12-01,7,1,295372.7597205
2015-12-01,7,2,323074.4006812
2015-12-01,7,3,290850.82419250003
2015-12-01,7,4,491785.77298
2015-12-01,7,5,375682.954733125
2015-12-01,7,6,171588.36022333332
2015-12-01,7,7,231927.1560909091
2015-12-01,7,8,251586.57457499998
2015-12-01,7,9,639635.9501166667
2015-12-01,7,10,415849.48126666667
2015-12-01,8,1,1697271.8146025
2015-12-01,8,2,904926.9893909091
2015-12-01,8,3,966482.45885
2015-12-01,8,4,466015.85918
2015-12-01,8,5,417255.7219
2015-12-01,8,6,1302030.34992
2015-12-01,8,7,577746.18745
2015-12-01,8,8,943107.8943
2015-12-01,8,9,711072.6865728571
2015-12-01,8,10,731317.23034
2015-12-01,9,1,877767.2405288889
2015-12-01,9,2,1608663.2591564285
2015-12-01,9,3,1449961.7144
2015-12-01,9,4,942784.9452
2015-12-01,9,6,2053190.3013333334
2015-12-01,9,7,1849534.7446
2015-12-01,9,9,1583965.307
2015-12-01,9,10,1232471.478
2015-12-01,10,2,355033.602625
2015-12-01,10,5,158291.6472688889
2015-12-01,10,7,101634.9397
2015-12-01,10,8,32511142.038464997
2016-01-01,1,1,148365.51209910715
2016-01-01,1,2,186426.45478420408
2016-01-01,1,3,164916.58145481482
2016-01-01,1,4,186736.60758451128
2016-01-01,1,5,158915.78439240507
2016-01-01,1,6,119033.46576597122
2016-01-01,1,7,166995.10165425533
2016-01-01,1,8,117672.57667545455
2016-01-01,1,9,155957.291335
2016-01-01,1,10,202034.407989
2016-01-01,2,1,386484.74311903847
2016-01-01,2,2,416967.3648395238
2016-01-01,2,3,558638.2241554545
2016-01-01,2,4,282844.93225405406
2016-01-01,2,5,443954.44296
2016-01-01,2,6,238038.23543666667
2016-01-01,2,7,315324.4713545
2016-01-01,2,8,429794.60558375
2016-01-01,2,9,511741.2471507143
2016-01-01,2,10,280249.043237
2016-01-01,3,1,705507.8168342353
2016-01-01,3,2,638803.1221007229
2016-01-01,3,3,761102.4576724999
2016-01-01,3,4,910066.9882335294
2016-01-01,3,5,576800.3324
2016-01-01,3,6,323189.03341142857
2016-01-01,3,7,476168.518808
2016-01-01,3,8,225901.341732
2016-01-01,3,9,804329.2689
2016-01-01,3,10,303600.335054
2016-01-01,4,1,390019.30789444444
2016-01-01,4,2,197702.31918733334
2016-01-01,4,3,297287.8129
2016-01-01,4,4,361306.18254444445
2016-01-01,4,5,434852.6003428571
2016-01-01,4,6,773480.5117500001
2016-01-01,4,7,472944.3887375
2016-01-01,4,8,250588.2929142857
2016-01-01,4,9,220713.305581
2016-01-01,4,10,279810.29169
2016-01-01,5,1,610696.3044466667
2016-01-01,5,2,363298.869915
2016-01-01,5,3,278203.9477444444
2016-01-01,5,4,361409.8564692308
2016-01-01,5,5,206600.326
2016-01-01,5,6,509614.86544
2016-01-01,5,7,259046.00149999998
2016-01-01,5,8,417215.8654
2016-01-01,5,9,532510.5753571428
2016-01-01,5,10,570668.7081500001
2016-01-01,6,1,36487235.31063333
2016-01-01,7,1,255748.335234
2016-01-01,7,2,262562.7543595833
2016-01-01,7,3,368312.68177142856
2016-01-01,7,4,426782.29794
2016-01-01,7,5,410282.661206875
2016-01-01,7,6,184280.515465
2016-01-01,7,7,255020.5842390909
2016-01-01,7,8,260081.7951
2016-01-01,7,9,617753.8031833334
2016-01-01,7,10,409481.82611666666
2016-01-01,8,1,1282757.76878
2016-01-01,8,2,628883.6008145455
2016-01-01,8,3,589822.2886725
2016-01-01,8,4,422675.58958
2016-01-01,8,5,294429.32159916667
2016-01-01,8,6,778082.2216933334
2016-01-01,8,7,534682.3868249999
2016-01-01,8,8,529412.26342
2016-01-01,8,9,508989.76127692306
2016-01-01,8,10,663781.2690249999
2016-01-01,9,1,600394.1702342858
2016-01-01,9,2,805344.828968
2016-01-01,9,3,686089.7966
2016-01-01,9,4,448502.8155
2016-01-01,9,6,963112.9783333333
2016-01-01,9,7,1035438.789
2016-01-01,9,9,809767.6199
2016-01-01,9,10,402400.7942
2016-01-01,10,2,215193.0223975
2016-01-01,10,5,122958.487314
2016-01-01,10,7,386455.0261
2016-01-01,10,8,21891100.29205
2016-02-01,1,1,183981.2084140708
2016-02-01,1,2,203012.44486741314
2016-02-01,1,3,195838.04449352942
2016-02-01,1,4,227838.5081034965
2016-02-01,1,5,175812.892440559
2016-02-01,1,6,129452.19272466216
2016-02-01,1,7,183861.9686906383
2016-02-01,1,8,138049.1205714706
2016-02-01,1,9,196697.282523
2016-02-01,1,10,246732.84727584905
2016-02-01,2,1,399443.05973795237
2016-02-01,2,2,422600.4988140206
2016-02-01,2,3,513635.1883294643
2016-02-01,2,4,264898.6337171795
2016-02-01,2,5,344789.08992033335
2016-02-01,2,6,252446.48258894737
2016-02-01,2,7,309596.799208983
2016-02-01,2,8,363520.45853055554
2016-02-01,2,9,447817.56361034483
2016-02-01,2,10,295675.8588825581
2016-02-01,3,1,679622.3096488636
2016-02-01,3,2,605266.6295110843
2016-02-01,3,3,712690.837547619
2016-02-01,3,4,857281.7329888236
2016-02-01,3,5,486587.0671
2016-02-01,3,6,296982.1007285714
2016-02-01,3,7,508189.84661
2016-02-01,3,8,168772.201358
2016-02-01,3,9,573851.42472875
2016-02-01,3,10,315801.650385
2016-02-01,4,1,385687.9347127778
2016-02-01,4,2,206774.10852
2016-02-01,4,3,296342.74086666666
2016-02-01,4,4,349703.54894444445
2016-02-01,4,5,350269.7102761905
